gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000072769	735.2198716017159	0.2224082986139801	0.23185617473025025	0.0010283591915540961	0.20272519370425077
ENSMUSG00000025498	158.64453127214497	0.13764593984577314	0.2822387303074239	0.0010527137588541874	0.20554988080027192
ENSMUSG00000034275	5836.944849370562	-0.2152050142378523	0.21204676046474444	0.0010727269460233618	0.2074815834657638
ENSMUSG00000027849	557.7282652993024	0.15769477322342612	0.27804297882051626	0.0010901326723114127	0.20887757053951947
ENSMUSG00000029822	880.1325602031663	0.21106846158302034	0.20718036204700235	0.00110290181672042	0.20936752820742638
ENSMUSG00000090486	36.3628785034745	0.06809246979041869	0.24723941135775804	0.0011433692765080586	0.21505832024741484
ENSMUSG00000022090	577.455232201548	-0.19182075577912108	0.2584476009430503	0.0011998632164481977	0.2216179789515401
ENSMUSG00000040483	165.83745103849432	0.17562743398620523	0.2672283583206167	0.0011899318949236477	0.2216179789515401
ENSMUSG00000002266	398.6682677043838	0.18186708891549053	0.25845460861387687	0.0012791201782776274	0.22311691009663984
ENSMUSG00000004933	522.3082088224558	0.20077634448271606	0.2367158630729482	0.0012841574183691104	0.22311691009663984
ENSMUSG00000022112	558.4078174006115	0.17012844334733673	0.263571663903204	0.0012762136331500161	0.22311691009663984
ENSMUSG00000022656	1167.7506905918574	-0.20200110653299913	0.2413544273344548	0.0012461734256144614	0.22311691009663984
ENSMUSG00000024077	3620.989802615732	-0.18972000104578612	0.18436257764569033	0.0012313969259781846	0.22311691009663984
ENSMUSG00000045136	2599.6811655122833	-0.18566676783083952	0.25716869866754455	0.0012663646141298209	0.22311691009663984
ENSMUSG00000097440	502.72241570197093	-0.15147055914222995	0.2694600076424381	0.0012426328410207067	0.22311691009663984
ENSMUSG00000054901	6856.337170980714	-0.17790238375386835	0.17518126243704024	0.0013225484349304035	0.22595740010785945
ENSMUSG00000058258	625.278070117467	-0.1777778207940964	0.2577233581553251	0.0013207016687596044	0.22595740010785945
ENSMUSG00000028927	808.4268876334054	-0.19794679783073577	0.21681491057774094	0.0013422268599932953	0.22742425688911191
ENSMUSG00000072966	5057.349174433581	0.19462441196049865	0.21548722979316576	0.0013933267709159444	0.23414742178130074
ENSMUSG00000033355	118.28620041047701	0.0865628870388595	0.25259700998893675	0.0014196106092981434	0.23471658638573012
ENSMUSG00000036036	509.9127121127325	-0.19237321270401594	0.2336425610593219	0.0014134376694991408	0.23471658638573012
ENSMUSG00000054072	134.28269711863067	0.08805016868944457	0.2509835779150305	0.0014828552389203752	0.24321198486676424
ENSMUSG00000035274	313.86099411042505	0.16868093317838354	0.2508358213441816	0.001505326870013314	0.24375998435815252
ENSMUSG00000039959	2624.1930574391504	-0.17330449252333843	0.1816859246124116	0.0015179566039112138	0.24375998435815252
ENSMUSG00000098557	10597.833555110503	-0.18714497385306603	0.2139951722775443	0.001521865086227857	0.24375998435815252
ENSMUSG00000000792	226.3971964518671	0.13476636820452892	0.2557143516154886	0.0015581857314272427	0.24386201424214754
ENSMUSG00000029605	33.97163832183064	0.06591170443513895	0.23354497929281137	0.0015538865552184296	0.24386201424214754
ENSMUSG00000053040	388.0547294942781	0.17890469573815898	0.24047196999924744	0.0015469547887337932	0.24386201424214754
ENSMUSG00000032436	110.30322948017238	0.10137945350116982	0.2521159223537427	0.0015717202097010007	0.24411672529765088
ENSMUSG00000019873	4288.547718507711	-0.17935315601009028	0.2070852974844162	0.0016494498844612116	0.2523658323225654
ENSMUSG00000029576	870.63511449734	0.1613246780410419	0.24713247758849574	0.0016377915728186066	0.2523658323225654
ENSMUSG00000022791	5668.544465293964	0.1713414765463303	0.1937623875740365	0.0017239808446296323	0.2571693277369916
